duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
1004,2018-12-03 17:22:52,2018-12-03 17:39:36,31047,Braddock Rd Metro,31043,Saint Asaph St & Pendleton  St,W20995,Member
992,2018-12-18 17:51:57,2018-12-18 18:08:30,31110,20th St & Florida Ave NW,31600,5th & K St NW,70059,Member
1402,2018-12-25 11:53:06,2018-12-25 12:16:29,31630,15th & East Capitol St NE,31262,11th & F St NW,W23640,Member
845,2018-12-05 08:06:20,2018-12-05 08:20:26,31268,12th & U St NW,31603,1st & M St NE,W23726,Member
796,2018-12-13 23:46:30,2018-12-13 23:59:47,31127,22nd & H St NW,31609,Maine Ave & 7th St SW,W22214,Member
353,2018-12-13 19:04:33,2018-12-13 19:10:27,31265,5th St & Massachusetts Ave NW,31638,1st & H St NW,W23443,Member
731,2018-12-31 08:58:42,2018-12-31 09:10:54,31610,Eastern Market / 7th & North Carolina Ave SE,31624,North Capitol St & F St NW,W22233,Member
269,2018-12-06 18:16:24,2018-12-06 18:20:53,31117,15th & Euclid St  NW,31229,New Hampshire Ave & T St NW,W22562,Member
270,2018-12-13 18:34:49,2018-12-13 18:39:19,31624,North Capitol St & F St NW,31641,2nd St & Massachusetts Ave NE,65038,Member
424,2018-12-14 16:34:31,2018-12-14 16:41:35,31623,Columbus Circle / Union Station,31605,3rd & D St SE,W22297,Member
188,2018-12-19 16:12:03,2018-12-19 16:15:11,31220,US Dept of State / Virginia Ave & 21st St NW,31279,19th & G St NW,W21011,Member
1168,2018-12-03 16:23:03,2018-12-03 16:42:31,31271,Constitution Ave & 2nd St NW/DOL,31214,17th & Corcoran St NW,W21537,Member
283,2018-12-10 14:27:45,2018-12-10 14:32:28,31110,20th St & Florida Ave NW,31128,23rd & M St NW,W01382,Member
1328,2018-12-22 08:42:35,2018-12-22 09:04:44,31306,39th & Calvert St NW / Stoddert,31300,Van Ness Metro / UDC,W00220,Casual
287,2018-12-17 13:02:45,2018-12-17 13:07:33,31272,Washington & Independence Ave SW/HHS,31244,4th & E St SW,W23772,Member
1663,2018-12-22 16:36:24,2018-12-22 17:04:08,31272,Washington & Independence Ave SW/HHS,31270,8th & D St NW,W21151,Member
273,2018-12-19 17:13:35,2018-12-19 17:18:08,31227,13th St & New York Ave NW,31600,5th & K St NW,W23847,Member
193,2018-12-19 15:50:55,2018-12-19 15:54:09,31623,Columbus Circle / Union Station,31631,8th & F St NE,W23514,Member
454,2018-12-18 08:36:54,2018-12-18 08:44:28,31114,18th St & Wyoming Ave NW,31252,21st St & Pennsylvania Ave NW,W22721,Member
1694,2018-12-29 16:15:08,2018-12-29 16:43:22,31258,Lincoln Memorial,31249,Jefferson Memorial,W00481,Casual
1362,2018-12-26 19:46:25,2018-12-26 20:09:08,31067,Columbia Pike & S Walter Reed Dr,31066,Columbia Pike & S Orme St,W20392,Casual
486,2018-12-18 08:03:12,2018-12-18 08:11:19,31801,Anacostia Metro,31812,16th & Q St SE / Anacostia HS,W21951,Member
1783,2018-12-23 09:50:27,2018-12-23 10:20:11,31242,18th St & Pennsylvania Ave NW,31129,15th St & Pennsylvania Ave NW/Pershing Park,W24121,Casual
1138,2018-12-04 11:11:41,2018-12-04 11:30:40,31241,Thomas Circle,31202,14th & R St NW,W23923,Member
112,2018-12-14 11:30:23,2018-12-14 11:32:15,31634,3rd & Tingey St SE,31209,1st & N St  SE,W20388,Member
792,2018-12-21 10:19:50,2018-12-21 10:33:03,31503,Florida Ave & R St NW,31291,Vermont Ave & I St NW,W21611,Member
226,2018-12-21 13:13:56,2018-12-21 13:17:43,31202,14th & R St NW,31286,11th & O St NW,W00099,Member
256,2018-12-26 09:18:53,2018-12-26 09:23:10,31048,King St Metro South,31082,Eisenhower Ave & Mill Race Ln,W21015,Member
721,2018-12-30 15:57:38,2018-12-30 16:09:39,31305,Connecticut Ave & Newark St NW / Cleveland Park,31299,Connecticut Ave & R St NW,W21437,Member
247,2018-12-01 10:28:09,2018-12-01 10:32:17,31109,7th & T St NW,31101,14th & V St NW,W21743,Member
170,2018-12-21 10:59:46,2018-12-21 11:02:36,31119,14th & Belmont St NW,31120,10th & Florida Ave NW,W21437,Member
447,2018-12-14 09:38:50,2018-12-14 09:46:18,31604,3rd & H St NW,31227,13th St & New York Ave NW,W22119,Member
1883,2018-12-24 23:00:29,2018-12-24 23:31:53,31314,34th & Water St NW,31294,7th & E St SW,W21509,Member
286,2018-12-07 15:38:12,2018-12-07 15:42:59,31212,21st & M St NW,31246,M St & Pennsylvania Ave NW,W20886,Member
786,2018-12-19 19:00:16,2018-12-19 19:13:22,31262,11th & F St NW,31519,1st & O St NW,W21744,Member
1031,2018-12-14 19:06:20,2018-12-14 19:23:32,31293,31st & Water St NW,31051,Arlington Blvd & N Queen St,W21667,Member
2203,2018-12-27 14:00:57,2018-12-27 14:37:41,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W00680,Member
1035,2018-12-31 21:05:42,2018-12-31 21:22:57,31093,21st St N & N Pierce St,31297,Virginia Ave & 25th St NW,W00763,Member
1952,2018-12-09 09:49:46,2018-12-09 10:22:18,31041,Prince St & Union St,32406,Fleet St & Waterfront St,W00124,Casual
196,2018-12-08 11:57:50,2018-12-08 12:01:07,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W00598,Member
382,2018-12-09 11:03:20,2018-12-09 11:09:42,31518,New York Ave & Hecht Ave NE,31512,Neal St & Trinidad Ave NE,W23279,Member
550,2018-12-06 09:28:30,2018-12-06 09:37:40,31091,S Joyce & 16th St S,31011,Crystal Dr & 23rd St S,W23628,Member
431,2018-12-21 11:38:19,2018-12-21 11:45:30,31239,Rhode Island & Connecticut Ave NW,31266,11th & M St NW,W23942,Member
1634,2018-12-30 13:49:20,2018-12-30 14:16:35,31100,19th St & Pennsylvania Ave NW,31646,Maine Ave & 9th St SW,W21968,Casual
779,2018-12-23 14:50:40,2018-12-23 15:03:39,31237,25th St & Pennsylvania Ave NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20312,Casual
825,2018-12-10 10:34:58,2018-12-10 10:48:43,31277,17th & G St NW,31641,2nd St & Massachusetts Ave NE,W23489,Member
132,2018-12-16 14:24:19,2018-12-16 14:26:32,31625,3rd & G St SE,31628,1st & K St SE,W23802,Member
1376,2018-12-05 08:30:36,2018-12-05 08:53:32,31318,Connecticut Ave & Yuma St NW,31233,17th & K St NW / Farragut Square,W01186,Member
244,2018-12-08 10:45:27,2018-12-08 10:49:31,31508,Gallaudet / 8th St & Florida Ave NE,31627,3rd & M St NE,W21060,Member
618,2018-12-04 08:34:49,2018-12-04 08:45:08,31077,Iwo Jima Memorial/N Meade & 14th St N,31236,37th & O St NW / Georgetown University,W23525,Member
910,2018-12-02 13:53:14,2018-12-02 14:08:24,31122,16th & Irving St NW,31222,New York Ave & 15th St NW,W00438,Member
457,2018-12-20 08:12:51,2018-12-20 08:20:28,31255,24th & N St NW,31213,17th & K St NW,W23287,Member
878,2018-12-12 08:17:31,2018-12-12 08:32:09,31519,1st & O St NW,31126,11th & Girard St NW,W23960,Member
303,2018-12-05 06:36:10,2018-12-05 06:41:13,31285,22nd & P ST NW,31110,20th St & Florida Ave NW,W23740,Member
1447,2018-12-13 08:25:11,2018-12-13 08:49:19,31306,39th & Calvert St NW / Stoddert,31019,Wilson Blvd & N Edgewood St,W00676,Member
284,2018-12-31 08:34:01,2018-12-31 08:38:45,31619,Lincoln Park / 13th & East Capitol St NE ,31618,4th & East Capitol St NE,W23847,Member
723,2018-12-07 18:44:40,2018-12-07 18:56:43,31643,1st & D St SE,31643,1st & D St SE,W21814,Member
587,2018-12-14 19:16:06,2018-12-14 19:25:54,31230,Metro Center / 12th & G St NW,31228,8th & H St NW,W22769,Casual
1347,2018-12-14 15:06:01,2018-12-14 15:28:28,31213,17th & K St NW,31514,Hamlin & 7th St NE,E00078,Member
293,2018-12-18 11:45:16,2018-12-18 11:50:09,31283,14th & L St NW,31201,15th & P St NW,W23334,Member
405,2018-12-05 19:46:48,2018-12-05 19:53:34,31020,Wilson Blvd & Franklin Rd,31028,N Veitch & Key Blvd,W20329,Member
1340,2018-12-26 09:49:10,2018-12-26 10:11:31,31611,13th & H St NE,31615,6th & H St NE,W22786,Member
322,2018-12-23 18:55:44,2018-12-23 19:01:07,31701,Branch & Pennsylvania Ave SE,31805,Pennsylvania & Minnesota Ave SE,W21703,Member
1572,2018-12-29 16:13:42,2018-12-29 16:39:54,31064,Gravelly Point,31916,Potomac & Swann Ave,W20036,Member
1395,2018-12-18 17:40:30,2018-12-18 18:03:46,31292,22nd St & Constitution Ave NW,31075,Rolfe St & 9th St S,W01499,Member
448,2018-12-07 19:19:34,2018-12-07 19:27:03,31519,1st & O St NW,31245,7th & R St NW / Shaw Library,W00826,Member
2064,2018-12-17 17:23:49,2018-12-17 17:58:13,31219,10th St & Constitution Ave NW,31258,Lincoln Memorial,W22121,Member
2133,2018-12-19 08:19:34,2018-12-19 08:55:07,31415,Georgia Ave & Kennedy St NW,31284,18th & C St NW,W22516,Member
581,2018-12-11 16:01:03,2018-12-11 16:10:44,31214,17th & Corcoran St NW,31222,New York Ave & 15th St NW,W23313,Member
240,2018-12-03 11:54:09,2018-12-03 11:58:10,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31606,Potomac & Pennsylvania Ave SE,W00521,Member
794,2018-12-28 16:39:52,2018-12-28 16:53:06,31304,36th & Calvert St NW / Glover Park,31200,Massachusetts Ave & Dupont Circle NW,W23308,Member
474,2018-12-16 12:11:12,2018-12-16 12:19:06,31622,13th & D St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00932,Member
803,2018-12-02 12:53:11,2018-12-02 13:06:35,31286,11th & O St NW,31101,14th & V St NW,70079,Member
247,2018-12-11 07:03:44,2018-12-11 07:07:51,31085,Mount Vernon Ave & E Nelson Ave,31047,Braddock Rd Metro,W23486,Member
525,2018-12-12 09:46:34,2018-12-12 09:55:19,31626,15th St & Massachusetts Ave SE,31615,6th & H St NE,W21333,Member
292,2018-12-28 07:56:56,2018-12-28 08:01:49,31227,13th St & New York Ave NW,31232,7th & F St NW / National Portrait Gallery,W23685,Member
404,2018-12-18 07:12:50,2018-12-18 07:19:35,31110,20th St & Florida Ave NW,31221,18th & M St NW,W20223,Member
513,2018-12-08 08:06:52,2018-12-08 08:15:26,31615,6th & H St NE,31641,2nd St & Massachusetts Ave NE,W20992,Member
267,2018-12-23 10:35:57,2018-12-23 10:40:25,31117,15th & Euclid St  NW,31116,California St & Florida Ave NW,W20138,Member
747,2018-12-18 15:57:09,2018-12-18 16:09:36,31633,Independence Ave & L'Enfant Plaza SW/DOE,31623,Columbus Circle / Union Station,W23825,Member
218,2018-12-07 10:32:40,2018-12-07 10:36:18,31121,Calvert St & Woodley Pl NW,31104,Adams Mill & Columbia Rd NW,W23293,Member
195,2018-12-13 20:54:18,2018-12-13 20:57:34,31214,17th & Corcoran St NW,31110,20th St & Florida Ave NW,W21483,Member
168,2018-12-18 18:09:01,2018-12-18 18:11:49,31266,11th & M St NW,31223,Convention Center / 7th & M St NW,W23689,Member
267,2018-12-05 01:26:46,2018-12-05 01:31:13,31228,8th & H St NW,31600,5th & K St NW,W23265,Member
369,2018-12-03 20:54:23,2018-12-03 21:00:33,31201,15th & P St NW,31125,15th & W St NW,W22710,Member
678,2018-12-07 14:48:22,2018-12-07 14:59:40,31277,17th & G St NW,31624,North Capitol St & F St NW,W01001,Member
265,2018-12-06 09:06:07,2018-12-06 09:10:33,31653,7th & K St NW,31251,12th & L St NW,W01187,Member
183,2018-12-18 16:07:50,2018-12-18 16:10:54,31265,5th St & Massachusetts Ave NW,31624,North Capitol St & F St NW,W20174,Member
319,2018-12-03 15:00:16,2018-12-03 15:05:36,31262,11th & F St NW,31298,15th & M St NW,E00066,Member
457,2018-12-12 14:19:22,2018-12-12 14:26:59,31233,17th & K St NW / Farragut Square,31278,18th & R St NW,W22498,Member
111,2018-12-30 13:52:47,2018-12-30 13:54:38,31007,Crystal City Metro / 18th & Bell St,31013,Eads & 22nd St S,W23698,Member
336,2018-12-06 11:58:30,2018-12-06 12:04:06,31614,11th & H St NE,31623,Columbus Circle / Union Station,W20530,Member
934,2018-12-06 19:14:36,2018-12-06 19:30:11,31216,14th St & New York Ave NW,31257,22nd & I St NW / Foggy Bottom,W01236,Member
708,2018-12-23 10:18:43,2018-12-23 10:30:32,31126,11th & Girard St NW,31299,Connecticut Ave & R St NW,W22489,Member
982,2018-12-14 08:13:15,2018-12-14 08:29:38,31037,Ballston Metro / N Stuart & 9th St N,31014,Lynn & 19th St North,W22721,Member
413,2018-12-10 08:20:49,2018-12-10 08:27:42,31268,12th & U St NW,31276,15th & L St NW,W21856,Member
1436,2018-12-09 12:53:37,2018-12-09 13:17:34,31066,Columbia Pike & S Orme St,31008,12th & Army Navy Dr,W23763,Casual
815,2018-12-03 18:15:20,2018-12-03 18:28:55,31298,15th & M St NW,31280,11th & S St NW,W20151,Casual
1335,2018-12-18 08:01:46,2018-12-18 08:24:02,31611,13th & H St NE,31507,1st & Washington Hospital Center NW,W23623,Member
1224,2018-12-17 17:33:55,2018-12-17 17:54:20,31237,25th St & Pennsylvania Ave NW,31228,8th & H St NW,W01145,Member
326,2018-12-13 12:46:34,2018-12-13 12:52:01,31237,25th St & Pennsylvania Ave NW,31221,18th & M St NW,W00916,Member
143,2018-12-04 21:22:40,2018-12-04 21:25:03,31282,16th & R St NW,31201,15th & P St NW,W20095,Member
454,2018-12-18 09:07:22,2018-12-18 09:14:56,31606,Potomac & Pennsylvania Ave SE,31610,Eastern Market / 7th & North Carolina Ave SE,W23343,Member
952,2018-12-19 10:55:58,2018-12-19 11:11:50,31229,New Hampshire Ave & T St NW,31014,Lynn & 19th St North,W23580,Member
1023,2018-12-09 14:39:58,2018-12-09 14:57:02,31125,15th & W St NW,31503,Florida Ave & R St NW,W23798,Member
255,2018-12-01 20:25:22,2018-12-01 20:29:38,31609,Maine Ave & 7th St SW,31108,4th & M St SW,W20510,Member
973,2018-12-10 08:12:49,2018-12-10 08:29:02,31628,1st & K St SE,31277,17th & G St NW,W23990,Member
247,2018-12-29 07:40:37,2018-12-29 07:44:45,31251,12th & L St NW,31228,8th & H St NW,W20825,Member
438,2018-12-30 18:04:59,2018-12-30 18:12:18,31310,Connecticut & Nebraska Ave NW,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,W23943,Member
189,2018-12-04 22:30:25,2018-12-04 22:33:35,31643,1st & D St SE,31628,1st & K St SE,W23901,Member
831,2018-12-05 08:39:44,2018-12-05 08:53:36,31128,23rd & M St NW,31256,10th & E St NW,W23554,Member
383,2018-12-04 07:58:11,2018-12-04 08:04:34,31286,11th & O St NW,31221,18th & M St NW,W00790,Member
560,2018-12-02 12:49:04,2018-12-02 12:58:24,31307,3000 Connecticut Ave NW / National Zoo,31200,Massachusetts Ave & Dupont Circle NW,W01460,Member
226,2018-12-10 17:12:01,2018-12-10 17:15:48,31277,17th & G St NW,31213,17th & K St NW,W23198,Member
1011,2018-12-28 11:46:08,2018-12-28 12:02:59,31214,17th & Corcoran St NW,31603,1st & M St NE,W21176,Member
292,2018-12-18 22:07:36,2018-12-18 22:12:28,31614,11th & H St NE,31623,Columbus Circle / Union Station,W23886,Member
591,2018-12-12 07:39:03,2018-12-12 07:48:54,31281,8th & O St NW,31221,18th & M St NW,W23793,Member
804,2018-12-29 18:33:12,2018-12-29 18:46:36,31230,Metro Center / 12th & G St NW,31253,19th & K St NW,W20958,Member
306,2018-12-14 15:08:18,2018-12-14 15:13:24,31252,21st St & Pennsylvania Ave NW,31246,M St & Pennsylvania Ave NW,W21911,Member
1024,2018-12-14 09:13:42,2018-12-14 09:30:46,31243,4th & C St SW,31643,1st & D St SE,W23313,Casual
468,2018-12-05 01:28:35,2018-12-05 01:36:24,31400,Georgia & New Hampshire Ave NW,31107,Lamont & Mt Pleasant NW,W21437,Member
383,2018-12-26 08:18:25,2018-12-26 08:24:48,31111,10th & U St NW,31123,14th & Girard St NW,E00108,Member
575,2018-12-05 10:56:55,2018-12-05 11:06:31,31225,C & O Canal & Wisconsin Ave NW,31215,Georgetown Harbor / 30th St NW,51020,Member
1340,2018-12-13 15:56:21,2018-12-13 16:18:42,31633,Independence Ave & L'Enfant Plaza SW/DOE,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20074,Casual
1210,2018-12-13 18:08:37,2018-12-13 18:28:48,31108,4th & M St SW,31645,6th & K St NE,W22874,Member
153,2018-12-23 14:45:40,2018-12-23 14:48:14,31108,4th & M St SW,31609,Maine Ave & 7th St SW,W24158,Casual
407,2018-12-12 06:13:27,2018-12-12 06:20:15,31109,7th & T St NW,31101,14th & V St NW,W23856,Member
374,2018-12-14 11:51:34,2018-12-14 11:57:49,31246,M St & Pennsylvania Ave NW,31204,20th & E St NW,W23617,Member
669,2018-12-03 16:47:04,2018-12-03 16:58:14,31214,17th & Corcoran St NW,31127,22nd & H St NW,W21537,Member
859,2018-12-23 11:18:23,2018-12-23 11:32:43,31264,6th St & Indiana Ave NW,31264,6th St & Indiana Ave NW,W00785,Member
396,2018-12-29 14:49:01,2018-12-29 14:55:38,31278,18th & R St NW,31111,10th & U St NW,W23238,Member
135,2018-12-06 10:34:49,2018-12-06 10:37:05,31654,King Greenleaf Rec Center,31108,4th & M St SW,W00406,Member
1023,2018-12-03 15:07:32,2018-12-03 15:24:36,31256,10th & E St NW,31243,4th & C St SW,W23886,Casual
329,2018-12-03 16:48:19,2018-12-03 16:53:49,31104,Adams Mill & Columbia Rd NW,31124,14th & Irving St NW,W01225,Member
351,2018-12-28 18:27:12,2018-12-28 18:33:03,31619,Lincoln Park / 13th & East Capitol St NE ,31625,3rd & G St SE,W21384,Member
698,2018-12-07 08:33:07,2018-12-07 08:44:45,31519,1st & O St NW,31616,3rd & H St NE,W21198,Member
342,2018-12-03 08:17:01,2018-12-03 08:22:43,31124,14th & Irving St NW,31114,18th St & Wyoming Ave NW,W01152,Member
629,2018-12-31 00:48:45,2018-12-31 00:59:15,31111,10th & U St NW,31111,10th & U St NW,W22465,Casual
567,2018-12-05 10:48:43,2018-12-05 10:58:10,31407,14th St & Colorado Ave NW,31105,14th & Harvard St NW,W23947,Member
254,2018-12-10 19:23:49,2018-12-10 19:28:04,31234,20th & O St NW / Dupont South,31201,15th & P St NW,W23959,Member
272,2018-12-02 16:11:50,2018-12-02 16:16:23,31019,Wilson Blvd & N Edgewood St,31030,Lee Hwy & N Adams St,W23907,Member
1317,2018-12-06 17:01:49,2018-12-06 17:23:46,31246,M St & Pennsylvania Ave NW,31115,Columbia Rd & Georgia Ave NW,W22341,Member
309,2018-12-17 18:09:33,2018-12-17 18:14:43,31202,14th & R St NW,31241,Thomas Circle,W22399,Member
454,2018-12-09 18:37:04,2018-12-09 18:44:38,31267,17th St & Massachusetts Ave NW,31205,21st & I St NW,W23071,Member
1204,2018-12-27 16:26:31,2018-12-27 16:46:36,31120,10th & Florida Ave NW,31417,Kansas Ave & Sherman Cr NW,W20188,Member
128,2018-12-22 11:45:01,2018-12-22 11:47:09,31237,25th St & Pennsylvania Ave NW,31128,23rd & M St NW,W22435,Member
1063,2018-12-29 13:15:44,2018-12-29 13:33:27,31603,1st & M St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W22446,Casual
461,2018-12-02 00:57:18,2018-12-02 01:05:00,31241,Thomas Circle,31268,12th & U St NW,W20809,Member
349,2018-12-10 21:36:53,2018-12-10 21:42:43,31109,7th & T St NW,31653,7th & K St NW,W00289,Member
160,2018-12-17 19:15:51,2018-12-17 19:18:32,31014,Lynn & 19th St North,31062,Roosevelt Island,W23126,Member
1374,2018-12-06 09:00:09,2018-12-06 09:23:04,31909,Mount Vernon Ave & Four Mile Run Park,31045,Commerce St & Fayette St,W23189,Member
948,2018-12-03 18:06:58,2018-12-03 18:22:47,31283,14th & L St NW,31104,Adams Mill & Columbia Rd NW,W00535,Member
383,2018-12-03 18:23:20,2018-12-03 18:29:44,31047,Braddock Rd Metro,31910,Potomac Ave & Main Line Blvd,W21067,Member
259,2018-12-03 18:40:12,2018-12-03 18:44:31,31600,5th & K St NW,31281,8th & O St NW,W23780,Member
1336,2018-12-22 14:06:22,2018-12-22 14:28:38,31645,6th & K St NE,31245,7th & R St NW / Shaw Library,W23558,Member
429,2018-12-14 08:38:38,2018-12-14 08:45:47,32204,Tysons Corner Station,32206,Jones Branch & Westbranch Dr,W20164,Casual
2981,2018-12-29 14:27:32,2018-12-29 15:17:14,32214,Reston Town Center Transit Station,32217,Sunset Hills Rd & Discovery Square,W22600,Casual
266,2018-12-12 13:20:07,2018-12-12 13:24:33,31125,15th & W St NW,31201,15th & P St NW,W23150,Member
426,2018-12-30 13:22:33,2018-12-30 13:29:40,31651,11th & Park Rd NW,31112,Harvard St & Adams Mill Rd NW,W21628,Member
1674,2018-12-24 13:21:45,2018-12-24 13:49:40,31277,17th & G St NW,31288,4th St & Madison Dr NW,W00682,Casual
3870,2018-12-29 17:39:24,2018-12-29 18:43:55,31230,Metro Center / 12th & G St NW,31242,18th St & Pennsylvania Ave NW,W23769,Casual
2167,2018-12-13 21:56:15,2018-12-13 22:32:22,31229,New Hampshire Ave & T St NW,31036,George Mason Dr & Wilson Blvd,W22634,Casual
791,2018-12-10 20:44:57,2018-12-10 20:58:09,31202,14th & R St NW,31636,New Jersey Ave & N St NW/Dunbar HS,W23037,Member
338,2018-12-06 12:50:11,2018-12-06 12:55:49,31212,21st & M St NW,31204,20th & E St NW,W22413,Member
766,2018-12-20 08:20:41,2018-12-20 08:33:27,31612,D St & Maryland Ave NE,31628,1st & K St SE,W01301,Member
903,2018-12-14 00:48:34,2018-12-14 01:03:38,31271,Constitution Ave & 2nd St NW/DOL,31270,8th & D St NW,W21973,Casual
760,2018-12-08 16:28:39,2018-12-08 16:41:20,31503,Florida Ave & R St NW,31252,21st St & Pennsylvania Ave NW,70015,Member
223,2018-12-17 18:17:47,2018-12-17 18:21:30,31030,Lee Hwy & N Adams St,31089,Court House Metro / 15th & N Uhle St ,W24023,Member
744,2018-12-18 21:20:04,2018-12-18 21:32:29,31250,20th & L St NW,31268,12th & U St NW,W22601,Member
775,2018-12-01 17:30:32,2018-12-01 17:43:27,31246,M St & Pennsylvania Ave NW,31228,8th & H St NW,W22455,Member
298,2018-12-14 17:43:44,2018-12-14 17:48:43,31026,Washington Blvd & 10th St N,31034,N Randolph St & Fairfax Dr,W23181,Member
620,2018-12-04 07:51:15,2018-12-04 08:01:35,31114,18th St & Wyoming Ave NW,31246,M St & Pennsylvania Ave NW,W22011,Member
1071,2018-12-18 08:05:36,2018-12-18 08:23:28,31108,4th & M St SW,31277,17th & G St NW,W24068,Member
816,2018-12-11 09:26:21,2018-12-11 09:39:58,31280,11th & S St NW,31215,Georgetown Harbor / 30th St NW,W23998,Member
1105,2018-12-27 11:35:44,2018-12-27 11:54:10,31249,Jefferson Memorial,31080,Lee Hwy & N Scott St,W24098,Member
649,2018-12-27 15:40:41,2018-12-27 15:51:31,31600,5th & K St NW,31231,14th & D St NW / Ronald Reagan Building,W23969,Member
532,2018-12-06 12:45:43,2018-12-06 12:54:35,31283,14th & L St NW,31506,1st & Rhode Island Ave NW,W21065,Member
1311,2018-12-29 12:10:48,2018-12-29 12:32:40,31306,39th & Calvert St NW / Stoddert,31200,Massachusetts Ave & Dupont Circle NW,W21587,Member
832,2018-12-27 13:29:23,2018-12-27 13:43:15,31264,6th St & Indiana Ave NW,31129,15th St & Pennsylvania Ave NW/Pershing Park,W24087,Casual
737,2018-12-18 09:56:48,2018-12-18 10:09:05,31014,Lynn & 19th St North,31252,21st St & Pennsylvania Ave NW,W01105,Member
882,2018-12-04 16:10:57,2018-12-04 16:25:39,31230,Metro Center / 12th & G St NW,31623,Columbus Circle / Union Station,W01120,Member
559,2018-12-21 16:55:06,2018-12-21 17:04:26,31623,Columbus Circle / Union Station,31622,13th & D St NE,W22529,Member
452,2018-12-11 15:36:24,2018-12-11 15:43:57,31294,7th & E St SW,31650,1st & M St SE,W21479,Member
688,2018-12-19 13:11:00,2018-12-19 13:22:29,31230,Metro Center / 12th & G St NW,31620,5th & F St NW,W22567,Member
520,2018-12-04 12:32:50,2018-12-04 12:41:30,31919,Carlin Springs Rd & N Thomas St,31025,Central Library / N Quincy St & 10th St N,W00920,Member
1666,2018-12-04 11:58:56,2018-12-04 12:26:43,31253,19th & K St NW,31110,20th St & Florida Ave NW,W00420,Member
421,2018-12-22 17:44:50,2018-12-22 17:51:51,31519,1st & O St NW,31203,14th & Rhode Island Ave NW,W20318,Member
338,2018-12-14 10:45:27,2018-12-14 10:51:05,31201,15th & P St NW,31233,17th & K St NW / Farragut Square,W23901,Member
503,2018-12-08 22:59:57,2018-12-08 23:08:20,31239,Rhode Island & Connecticut Ave NW,31268,12th & U St NW,W00325,Member
442,2018-12-13 13:13:47,2018-12-13 13:21:09,31228,8th & H St NW,31222,New York Ave & 15th St NW,W23672,Member
709,2018-12-09 14:05:07,2018-12-09 14:16:56,31124,14th & Irving St NW,31101,14th & V St NW,W23942,Member
415,2018-12-24 13:41:59,2018-12-24 13:48:54,31110,20th St & Florida Ave NW,31229,New Hampshire Ave & T St NW,W23111,Member
765,2018-12-09 10:35:49,2018-12-09 10:48:35,31626,15th St & Massachusetts Ave SE,31605,3rd & D St SE,W20919,Member
671,2018-12-13 16:07:25,2018-12-13 16:18:36,31214,17th & Corcoran St NW,31291,Vermont Ave & I St NW,W23544,Member
371,2018-12-11 16:46:03,2018-12-11 16:52:15,31600,5th & K St NW,31503,Florida Ave & R St NW,W22101,Member
869,2018-12-22 14:11:00,2018-12-22 14:25:29,31203,14th & Rhode Island Ave NW,31216,14th St & New York Ave NW,W22399,Member
860,2018-12-18 21:14:12,2018-12-18 21:28:33,31267,17th St & Massachusetts Ave NW,31104,Adams Mill & Columbia Rd NW,W20282,Member
784,2018-12-10 08:02:25,2018-12-10 08:15:30,31117,15th & Euclid St  NW,31215,Georgetown Harbor / 30th St NW,W23118,Member
436,2018-12-13 18:46:27,2018-12-13 18:53:43,31200,Massachusetts Ave & Dupont Circle NW,31125,15th & W St NW,W23606,Member
384,2018-12-02 18:37:56,2018-12-02 18:44:20,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31626,15th St & Massachusetts Ave SE,W01435,Member
280,2018-12-02 14:33:25,2018-12-02 14:38:05,31022,Clarendon Metro / Wilson Blvd & N Highland St,31028,N Veitch & Key Blvd,W20531,Member
115,2018-12-18 12:51:57,2018-12-18 12:53:52,31223,Convention Center / 7th & M St NW,31266,11th & M St NW,W21192,Member
2085,2018-12-27 09:16:43,2018-12-27 09:51:28,31222,New York Ave & 15th St NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W22967,Member
510,2018-12-21 20:09:24,2018-12-21 20:17:54,31237,25th St & Pennsylvania Ave NW,31234,20th & O St NW / Dupont South,W20797,Member
678,2018-12-19 16:53:58,2018-12-19 17:05:17,31204,20th & E St NW,31232,7th & F St NW / National Portrait Gallery,W21380,Member
218,2018-12-12 12:23:26,2018-12-12 12:27:04,31230,Metro Center / 12th & G St NW,31232,7th & F St NW / National Portrait Gallery,W21145,Member
507,2018-12-01 17:48:43,2018-12-01 17:57:10,31515,Fort Totten Metro,31403,5th & Kennedy St NW,W00943,Member
461,2018-12-01 09:05:48,2018-12-01 09:13:30,31509,New Jersey Ave & R St NW,31101,14th & V St NW,W20981,Member
619,2018-12-04 10:52:27,2018-12-04 11:02:46,31047,Braddock Rd Metro,31910,Potomac Ave & Main Line Blvd,W22271,Casual
